COD_TIPO_NDG,ID_CUSTOMER,IMP_GBV,PRED_PROB_RECOVERY_12M_AHEAD,PRED_RECOVERY_RATE_12M_AHEAD,PRED_INCASSI_12M_AHEAD,PRED_RECOVERY_CLASS
G,4950,3756.49,0.008447710159817167,0.008674454626899907,32.585502061403226,D
F,23521,3354.93,0.21191033715596552,0.0086727119681697,29.09634156337157,D
F,24118,9199.37,0.09009046603885819,0.00867128819887469,79.77038851808187,D
F,1589,6815.93,0.024407196561043315,0.008667152240002328,59.074702967199066,D
G,16192,11518.71,0.08770044526501776,0.008656678914418374,99.71377397830005,D
G,12427,6527.89,0.05527628637591685,0.008654625267107424,56.496441734897886,D
G,14028,389.87,0.03630105722755302,0.008654539135793532,3.3741451728718244,D
C,24292,1195.79,0.2005572733173761,0.0086463920204494,10.339269114133188,D
F,11213,6016.18,0.08633884524124125,0.008641956028126566,51.99156301729449,D
C,22437,9854.99,0.18979522627007664,0.008638251205710932,85.12987924976917,D
G,21531,7922.08,0.1938036339215089,0.008635477393589015,68.41094275020366,D
G,594,690.36,0.11713829434204076,0.008627658327130649,5.956190202717915,D
G,15674,7136.67,0.08846287278256901,0.008622682195980813,61.537237347590384,D
C,17689,492.14,0.04925703499906209,0.008622263079848261,4.243360552116523,D
C,13691,6824.25,0.028665566903086744,0.00862136302557958,58.83433662731145,D
G,12843,8266.96,0.08134709313399127,0.00861985162204428,71.25996856537517,D
G,22743,507.85,0.0504226191167452,0.008613854427840227,4.37454597117866,D
G,13601,11290.43,0.04661766326516278,0.008610491752629375,97.21615439863928,D
G,19805,76.1,0.02995095263991102,0.008606789170523314,0.6549766558768242,D
F,18792,2004.08,0.048138299671456296,0.008605533651275988,17.24617787984918,D
F,18946,4868.41,0.0893302443126037,0.008601090845933735,41.87363668525225,D
G,23213,10151.86,0.1458352550544909,0.008593610793934161,87.24113367450846,D
G,13815,12557.61,0.07426260889011782,0.008586659511410065,107.82792134707816,D
G,25391,140.4,0.05179594620717424,0.008583742005447672,1.2051573775648532,D
C,23087,690.11,0.09115928045488277,0.008574979705591314,5.917679244625623,D
G,15878,1862.88,0.08766283480135724,0.008570219114354242,15.965289783748231,D
G,23726,7676.22,0.0447972197190608,0.008569505819071207,65.78141195847078,D
F,5527,6572.8,0.1896425182563157,0.008569332254668206,56.32450704348318,D
C,18330,10634.23,0.08255848991161602,0.008568418723193113,91.11853543874189,D
F,9474,4077.85,0.0911666714330875,0.008566355720451762,34.93231367464421,D
C,8564,76.1,0.07756446391502379,0.008561248232413736,0.6515109904866853,D
C,12801,485.42,0.0719507056160259,0.008553371178561824,4.1519774374974805,D
F,6075,7089.07,0.16902939713456944,0.008550317243881451,60.61379746408268,D
F,12007,11182.36,0.0868708321614952,0.008541476131258037,95.51386103113462,D
G,10780,15673.46,0.07399628231057208,0.008540728907997773,133.86277291034676,D
G,11488,502.34,0.024255391391571714,0.008536647527082976,4.288299518754862,D
F,12272,8691.86,0.03533661652244236,0.00853284158149275,74.16626442851359,D
F,25338,9418.09,0.11911926277132026,0.008524633639305215,80.28576683200406,D
G,18571,6247.61,0.18993643958080536,0.008524077693892462,53.25511304113948,D
G,10393,1105.41,0.05826590693787782,0.008513741139832505,9.41117459338225,D
G,7804,12918.02,0.07494858509515011,0.008512231851537492,109.96118130279835,D
G,7216,1448.18,0.06845025953780196,0.008512048826133716,12.326978869030325,D
G,14201,11434.59,0.04434066314235713,0.008501811053100617,97.21472364967379,D
G,7808,1856.48,0.04149187010203282,0.008501790388077201,15.783403819657563,D
C,15010,7371.84,0.1421957972175477,0.008501442283392216,62.67127228240207,D
F,19543,10720.58,0.24686563669949305,0.008495769769709997,91.0795794777576,D
G,13865,7325.49,0.12490537352246402,0.008495644274325746,62.23475717513051,D
G,4925,4911.93,0.05823263429776346,0.008489854703994264,41.701572016190546,D
F,27032,5238.39,0.23223607529740792,0.008485137325485469,44.448458514449825,D
F,17751,3745.25,0.07798422697862839,0.008476429527320393,31.7463476871967,D
C,5547,9731.02,0.07684072124865203,0.008475788123900914,82.47806374944227,D
C,25048,9883.12,0.15941477543805252,0.00847351255847552,83.74474143692059,D
C,14134,10939.0,0.13228300776300983,0.008470508683332429,92.65889448697344,D
C,13441,11818.74,0.07447589160073666,0.008469600716705019,100.10000877455028,D
G,8914,11420.37,0.09016718145833537,0.00846606155419859,96.68555539172296,D
G,17841,309.21,0.02482130071989538,0.008465137874221066,2.6175052820878957,D
C,27639,10766.08,0.15494161630124587,0.008459907102943344,91.08003666285627,D
G,3724,311.9,0.02081960897742129,0.008458165438578148,2.638101800292524,D
G,10572,1667.17,0.047097879349776585,0.008455043305490998,14.095994547615428,D
C,17948,12906.59,0.06421037139181904,0.008453371957566352,109.1042059738063,D
G,3206,1870.83,0.03776929298388805,0.008446785157161326,15.802499075572122,D
F,20858,1803.19,0.03168032755463719,0.008445460881093122,15.228770606178308,D
C,23644,13233.6,0.22616402179224637,0.00843905208087795,111.67903961750643,D
G,11683,1902.13,0.05809158773701792,0.008436763739477868,16.047821411773036,D
F,2280,2031.24,0.14632821462015644,0.008436136189877121,17.135817274326005,D
G,3226,3360.16,0.05818715289288765,0.00843561359413663,28.34501137447414,D
F,9957,3630.1,0.08294265264941085,0.008434997545574979,30.61988459019173,D
G,19209,6366.75,0.0987790138412929,0.008434844558931568,53.70254659557756,D
G,1134,3418.64,0.09407733670616544,0.00843239868719832,28.827335448003662,D
C,26935,10742.97,0.14888653651984235,0.008429443469807764,90.5572583128407,D
C,27685,9890.3,0.1706653193669683,0.008422101019606125,83.29710571421046,D
C,13104,11368.1,0.058333093597902896,0.008411956504380196,95.6279627374445,D
C,12902,11731.94,0.03137052810177474,0.008409061496549509,98.65460493382905,D
G,10584,14451.57,0.02224472775260835,0.008406890516090395,121.49276677561646,D
C,17783,1912.12,0.05631266213756033,0.008406412072893232,16.074068652820607,D
C,7616,8763.16,0.1006996446208507,0.008406140934324778,73.66435799003753,D
C,15284,2247.32,0.15325290913064563,0.008405631569832825,18.890143939516705,D
F,19469,4478.42,0.08488420722667533,0.008403987817169018,37.63658712016608,D
F,19423,76.1,0.0855831017351071,0.008402651338960771,0.6394417668949146,D
G,6896,9823.24,0.05840510588250166,0.008395717632933033,82.47314928053308,D
F,24705,7315.43,0.12117875867121425,0.008394530099973088,61.409597329246125,D
F,2830,3593.77,0.008868864963574554,0.008390902640896468,30.1549741837745,D
G,11727,4848.77,0.050409161845461174,0.008387040021937617,40.66682804717046,D
F,13504,273.73,0.02217063465636816,0.008380079636637392,2.2938791989367537,D
G,13916,8263.73,0.04648742688570499,0.008379854441466675,69.2488545435814,D
F,12331,1903.57,0.04857004662397034,0.00837910165611033,15.950206539521938,D
G,572,356.92,0.2033519981015772,0.008372453898847984,2.9882962455768225,D
G,8041,1098.91,0.022540048620335165,0.008371507035373026,9.199532796241773,D
F,4266,141.69,0.08244579738409864,0.008367282018501666,1.185560189201501,D
G,7343,10841.06,0.017949775674942027,0.008366492160939619,90.70164350627606,D
G,7013,11790.98,0.0591318547255052,0.008363712885779463,98.61637136196792,D
F,20835,10981.15,0.17398635562139958,0.008363512880757288,91.84098947052789,D
C,10934,7317.26,0.14444088251128795,0.008362574588180648,61.191132531110725,D
C,20902,14055.39,0.19289325794737858,0.00836229779472657,117.53535680102189,D
F,13564,11888.33,0.0970577866766417,0.008351245386678075,99.28236106780656,D
C,10699,76.1,0.05719465764841613,0.008350996067376312,0.6355108007273373,D
G,6584,5819.74,0.04234702891545057,0.00834896342766272,48.58879641850584,D
G,12193,15008.69,0.06939196435814082,0.008348083754603863,125.29380116688546,D
F,25022,3926.1,0.16204434871039905,0.008347993440644621,32.775057047314846,D
C,26380,7785.24,0.18055283553778892,0.008341833511758295,64.94317592908115,D
G,486,5650.71,0.03342535686958426,0.008340195592254178,47.12802663510661,D
G,12175,7796.78,0.11076163572778241,0.008339092310931554,65.01806814802492,D
F,5742,8492.87,0.1585873982473423,0.008330801133808808,70.75241102529083,D
G,24548,5621.94,0.05078941739413591,0.008328261653528013,46.82098732043527,D
G,21460,13626.68,0.06008309624128575,0.008327809195793257,113.48039101213206,D
C,13976,11537.87,0.09901968145924286,0.008326946504538836,96.07522626632351,D
G,477,1457.63,0.032314727300791136,0.00832141436542977,12.129543221481397,D
F,12699,383.87,0.09887168445348132,0.008314056267021523,3.191516779221552,D
G,26505,4100.45,0.13045485586373287,0.008313851033656419,34.09053047095646,D
G,531,3029.8,0.14788623158596728,0.008313791617226854,25.189125841873924,D
G,22586,9696.04,0.12022705323414438,0.008311908813486578,80.5926003319184,D
G,12859,12981.07,0.06575150531979836,0.008310980694812295,107.88542216800704,D
C,23535,10254.88,0.08929854767535553,0.008305003404826114,85.1668133160832,D
F,27705,12565.94,0.0661881802932271,0.008304655850492467,104.35580713793732,D
G,10866,14528.64,0.06663275138770974,0.008303992796071379,120.64572189671446,D
F,25377,8266.55,0.16890544257731266,0.008302816962304314,68.63565155973671,D
G,12607,14991.6,0.018165940999885423,0.008299682143896368,124.42551482843679,D
C,21153,4864.42,0.06507883614623687,0.00829720448947772,40.36108746270521,D
G,16162,14472.02,0.046491157643947324,0.008286755389429539,119.92608973093208,D
C,6564,76.1,0.07853788417593491,0.008285547134345041,0.6305301369236576,D
G,8019,7737.79,0.18602639506504987,0.008277767819607167,64.05162905687814,D
G,9102,13418.43,0.08211464075244124,0.00827510985341378,111.03898231034307,D
G,4440,8063.09,0.09303376247340005,0.008271053407731651,66.690248021347,D
C,28052,250.97,0.09041234142845475,0.008268178469643159,2.0750647505263435,D
G,18783,13573.69,0.043894147870555074,0.008267874839635078,112.22557003200627,D
G,9855,8144.79,0.04030495496767732,0.008260124874803595,67.27698247905157,D
G,10166,2751.13,0.05629750610695906,0.008255324230162458,22.711470149326843,D
F,15063,6296.76,0.17585369234413223,0.008251366162218452,51.95687239561066,D
F,2974,4304.67,0.003070991700203251,0.008250830860514778,35.51710408033215,D
G,3392,883.52,0.01162704335275994,0.008247102832701823,7.286480294748714,D
G,12465,3801.66,0.08301960571879065,0.00823905368618125,31.32208083660781,D
G,16730,13166.38,0.06757095787754976,0.00822992812360546,108.35836104807645,D
F,12054,4303.22,0.09429716645523673,0.00822443794621473,35.39156585891015,D
G,16715,10916.99,0.09980189507892745,0.008220320711837897,89.74115900792721,D
G,20931,3870.23,0.04920326504068669,0.008217538604088715,31.803764431702266,D
G,20745,972.1,0.06132217835188359,0.008216037077782828,7.986809643312687,D
F,13471,106.11,0.07337106068446404,0.00820447810629291,0.8705771718587406,D
G,5676,1487.31,0.052319526403864655,0.008200711854661438,12.197000748556503,D
G,19108,400.54,0.02029343307381249,0.008196082447783347,3.282858863635142,D
G,9802,2037.85,0.07253674084218782,0.008194400683567077,16.69895943300717,D
G,22799,11503.43,0.21351097740251554,0.008189673234137367,94.20933277177282,D
G,2360,8490.06,0.10938001319201567,0.0081838789304699,69.48162315242527,D
F,21500,6197.94,0.1878759659565682,0.008179345819574671,50.69509462897464,D
F,290,3795.54,0.024860043850841756,0.008167972621203837,31.001866802684013,D
G,17864,424.02,0.019425837618173222,0.008167753489386916,3.46329083456984,D
G,13267,5537.2,0.03513479313509548,0.008165435476794368,45.21364932210577,D
G,7493,1578.74,0.18488895296778987,0.008161464575028492,12.88483058318048,D
F,21251,111.56,0.06319161376424663,0.008156477641020673,0.9099366456322663,D
G,16160,1685.73,0.045012130198430374,0.008152584530836633,13.743056321167236,D
F,27156,8210.02,0.2496774945797453,0.008150207137044235,66.91336359927591,D
G,16684,4898.16,0.04284074289322581,0.008149001232787542,39.915111878390626,D
C,19849,4279.57,0.12517105399927084,0.008147669122045682,34.86852034463304,D
G,7532,13135.08,0.07935274974483864,0.008144428272309202,106.97771691104315,D
G,2352,424.85,0.023445246806674973,0.00813677569938393,3.4569091558832628,D
G,6168,12264.44,0.06607416594776032,0.008135862632051788,99.78179909904124,D
F,19600,347.42,0.04464395814430253,0.008135854396990638,2.8265585346024875,D
G,1089,4919.17,0.07409977669907587,0.008132207692494946,40.003712114690366,D
F,17614,9731.05,0.07003180750898863,0.0081280041117365,79.09401441151346,D
G,5078,3088.66,0.09226873782758409,0.008125117277652368,25.09572473079376,D
F,6618,1695.09,0.05107579415111305,0.008118190677148317,13.761063834927342,D
G,21209,10944.83,0.03807193137517481,0.00811643971487515,88.83305288455699,D
G,795,2682.48,0.06849796262117216,0.00811357205539796,21.76449476716392,D
G,7991,2163.04,0.053226964871702996,0.008105728309403742,17.53301456237267,D
G,26948,16276.01,0.1449465041903769,0.008103593446998987,131.89416797929,D
G,3711,1350.97,0.07220151431100869,0.008098897556317026,10.941367631657613,D
F,5987,6526.12,0.10907751833648019,0.008073541771152673,52.68890242355488,D
C,22199,5056.05,0.06326220793826684,0.00806605733222757,40.78238917460921,D
G,3897,2126.22,0.014399914102444825,0.008062934219163608,17.143571995470044,D
G,10339,5088.84,0.0549287968460103,0.008056379219364224,40.99762482666944,D
G,20746,6575.9,0.037558205434628296,0.008047202297779605,52.9175975899689,D
C,20112,7543.79,0.17462636248560534,0.008046507498399127,60.70116280134835,D
F,10684,4757.18,0.03869313742690289,0.008040241601876046,38.24887654361269,D
G,7993,1825.35,0.1071823228593475,0.008035598716953246,14.667780117990608,D
G,1073,1535.66,0.09688773191514873,0.008031644343627154,12.333874952734476,D
F,18443,7983.44,0.10431637836038302,0.008028278591150396,64.09328043573372,D
F,953,2859.42,0.093366712558286,0.00802549813075119,22.948269865032568,D
G,7106,5514.32,0.06011195202573169,0.008021026874502762,44.23050891460807,D
C,28101,1818.28,0.1012261730365629,0.008020997971869554,14.584420192290972,D
F,9097,13498.5,0.0559095626026299,0.008020617285290526,108.26630242549417,D
F,19270,3092.58,0.14818054063792668,0.008011609422676355,24.77654306838044,D
G,16789,12125.44,0.06343067187423156,0.008008851211606455,97.11084483526139,D
F,12344,9943.59,0.06352506060291514,0.008001902886467361,79.56764152284799,D
C,6492,3105.48,0.03102554255117794,0.007999013876390286,24.840777612852506,D
F,13439,279.24,0.2118607320136059,0.007995518126753054,2.232668481714523,D
F,15236,11814.97,0.22435135382361346,0.007993524667117299,94.44325413625087,D
F,17840,5362.28,0.16142692704860398,0.007991404841960509,42.852150355948,D
F,20193,8711.08,0.23479903527646015,0.007989341348682672,69.59579163568264,D
F,21126,5085.93,0.07669288563118379,0.007984660467116069,40.60942420951963,D
C,17736,8474.08,0.038375981665940244,0.00797523293818908,67.58276193684932,D
G,22112,5387.25,0.042927372742323104,0.00797499550513443,42.96329453503545,D
G,8340,2633.0,0.00590514830427802,0.00797317360488948,20.993366101674003,D
G,25047,6041.45,0.05475766081050418,0.007970420618063415,48.15289764299922,D
C,18503,10146.71,0.0540613078560091,0.00796148746558801,80.78290448195652,D
C,22287,199.09,0.20321094515832858,0.007954618998072458,1.5836850963262457,D
F,27203,13541.27,0.12708589652511112,0.007953367489572039,107.69869658551715,D
C,101,1012.21,0.0314412597591937,0.007950978256357532,8.048059700867658,D
F,27672,3825.42,0.18472506193399077,0.007948941153065114,30.40803846575835,D
F,15317,12843.35,0.1429009623430666,0.00793900080697983,101.96336601432441,D
F,7566,6199.2,0.22911763649302727,0.007937781874516655,49.20789739650365,D
C,11436,9506.11,0.20546277566521814,0.007933824698063226,75.41981030050582,D
G,1738,2707.22,0.012116416895180917,0.007933221066246601,21.47697473496412,D
G,26468,2994.77,0.09587563227333702,0.007932593452804183,23.756292894654383,D
C,7515,5635.62,0.08620542658752371,0.007930868115880466,44.69535897121827,D
G,22478,11918.56,0.05564096562014857,0.007930585812357857,94.52116283973585,D
C,18508,10606.82,0.06455866915648835,0.007926562313082251,84.07561967364708,D
F,17541,608.16,0.03857708037616636,0.007916364036947423,4.814415952709944,D
F,10387,3493.3,0.02386870132032641,0.007915166929841386,27.650052636014912,D
F,17620,3570.49,0.08628490296474557,0.007914507618359408,28.25867030627608,D
G,10914,1801.7,0.06875366861789968,0.007914028151989012,14.258704521438602,D
C,20435,7004.35,0.21040174276895754,0.007911555974393376,55.41530708924224,D
F,8439,9455.33,0.21413843725247855,0.007910417611159506,74.79560895132481,D
G,6979,8084.55,0.08125050714862224,0.007909617953091065,63.94570182266237,D
G,14094,5874.4,0.04525631503604131,0.007902287615476677,46.421198368356194,D
G,1382,4493.83,0.03947544555255438,0.007895769140390568,35.48224423616134,D
C,21879,6435.93,0.19895181628291259,0.007894014679418644,50.80532589571084,D
G,21224,276.98,0.04552113151863234,0.00788239711988375,2.183266354265401,D
G,24479,8235.93,0.030401775038500813,0.00788028778849271,64.90149860588078,D
F,4218,4198.71,0.020562689900787492,0.007878857179297743,33.08103642728923,D
C,14443,10296.7,0.14532358560438674,0.007875119849865983,81.08774655811507,D
C,24264,8140.23,0.09724350309605045,0.007873030467321674,64.08827880100591,D
G,10184,7508.54,0.059716922745797506,0.007869679984851129,59.089806953454094,D
G,7440,2624.63,0.03799155968115638,0.007868178821353678,20.651058179889503,D
G,8648,5620.07,0.1200464240751973,0.007866251820639806,44.20888586962315,D
F,11377,6123.48,0.04780481021993244,0.007865166378456028,48.162189015147916,D
G,5860,10086.89,0.21787274734632756,0.007857160692684663,79.254315619434,D
C,7467,9343.96,0.08814977757429386,0.007855482764113858,73.40131672856931,D
F,4298,1802.79,0.05554239417575392,0.007854845914805059,14.160637666751413,D
F,17329,6395.16,0.22509825067397538,0.00785464178934224,50.231690985529916,D
G,10814,11571.3,0.12657595587261675,0.007852026273056095,90.85815161341398,D
F,18648,354.33,0.028453228368311167,0.007843701101861826,2.779258611422701,D
G,16417,10652.37,0.09740009641597804,0.007839860108703599,83.51309062615096,D
C,10944,493.41,0.01696124720157797,0.007839103952311223,3.8678922811098806,D
F,19620,3633.32,0.1262985235087143,0.007828173352045891,28.44225880345538,D
G,14324,7852.12,0.22357637469305572,0.007826238541559833,61.45256417695279,D
C,16717,905.67,0.03140314633530192,0.00782014328466159,7.082469168619461,D
C,12854,588.0,0.08788163599642047,0.007814898135231929,4.595160103516374,D
F,18,143.75,0.03947590725343396,0.007808650089315856,1.1224934503391544,D
G,14662,10455.93,0.07330320132824596,0.007806801103078726,81.62736585771394,D
G,23374,11814.17,0.1318915810604953,0.007803607788548652,92.19314902723784,D
G,13938,8492.41,0.04801619536644834,0.007793964636094886,66.18954321521858,D
G,20892,278.11,0.02528040211475081,0.007785065950801415,2.1651046915773815,D
G,20314,10522.86,0.15492019096187015,0.007778260686386211,81.84954824634602,D
F,13970,3235.96,0.046297909856356984,0.00777775869250812,25.168516018608578,D
C,10875,6432.93,0.20440484710043763,0.007774493788751426,50.01277432847271,D
C,18903,2084.48,0.03187871314083985,0.007769703425408899,16.19579139619634,D
C,18266,15162.18,0.11134455069607085,0.007769595439397611,117.80400457932568,D
F,12539,670.0,0.0840806959910394,0.0077687371203403405,5.205053870628028,D
G,19769,1788.64,0.07519024538978568,0.007761108411804269,13.881828949689588,D
G,19796,11259.6,0.0398207131230481,0.007761090731658515,87.38677720218222,D
C,12931,7431.29,0.12670088303148774,0.007758521621375928,57.655824139714724,D
C,26636,14690.48,0.04302739141663442,0.007751748234667627,113.87690240642007,D
F,18678,6937.24,0.1145941742916384,0.007750056385862748,53.76400116226249,D
F,17502,2045.16,0.108395301840049,0.007739028167438771,15.827550846919078,D
F,12757,133.27,0.014987373782714548,0.007735911015847912,1.0309648610820514,D
G,254,5366.34,0.07912775236104631,0.00773350270415121,41.50060490139481,D
C,24845,10249.56,0.10694958379414711,0.00773176709625216,79.24721075906228,D
C,6603,364.16,0.06760635101973737,0.00772754047098608,2.814061137914291,D
G,15941,9906.82,0.021943007928877337,0.0077253136678051134,76.53329195048505,D
G,24439,288.52,0.05897846793129428,0.0077191468233693515,2.227128241478525,D
F,16749,490.12,0.21336112584832545,0.0077174598207748555,3.7824814073581723,D
F,10317,3960.09,0.07956007938392716,0.0077138097632726416,30.547380905438356,D
C,20256,11090.01,0.15025923106612868,0.007713714687208398,85.54517301828801,D
G,7455,1221.64,0.05014210729554447,0.0077131413148544894,9.42268195587884,D
C,6441,687.72,0.029502726588711354,0.007710357078241277,5.302566769848092,D
F,27706,6326.15,0.22174734258878667,0.007702265084250986,48.725684262734376,D
G,4307,2130.31,0.04485314195393759,0.0076972021565901655,16.397426726205595,D
G,15012,1081.33,0.026482727298099425,0.007696456842012721,8.322409676973615,D
G,19212,7076.93,0.07229786064980323,0.007690842874250244,54.42755666206778,D
F,27344,6347.7,0.19315046095847518,0.007690425921798248,48.816516623798734,D
C,23949,5346.8,0.14640566578692252,0.0076883942759003515,41.108306514384,D
G,8088,11667.63,0.05218046759552167,0.007688071355197801,89.70157198604652,D
G,133,91.63,0.03107805491585285,0.007684552091052254,0.704135508103118,D
G,19107,1551.59,0.08508097802239911,0.007683172777902917,11.921134050466387,D
C,10285,16185.76,0.028022910078058842,0.007682527029690645,124.34753869608565,D
C,22403,5398.79,0.1708184604742557,0.007682176167527766,41.47445587148722,D
F,22761,12534.36,0.17996576130803693,0.007680937621949883,96.27563729106373,D
F,19766,16010.22,0.053843919323254406,0.007680877713940688,122.97254199328748,D
F,21415,2660.84,0.17567702337466368,0.007680148757499878,20.43564701990598,D
G,8458,13394.37,0.1128274390494614,0.007678922567810504,102.85433007460398,D
F,14858,12362.72,0.055615618021387384,0.007677540529093835,94.91528384983893,D
G,21666,10958.92,0.06847291607882187,0.007677479666846344,84.13688547059573,D
C,25473,2988.71,0.13584842215895973,0.007673721073537658,22.934526909692735,D
C,7925,9158.2,0.13078171754762888,0.007671743911459702,70.25936508993024,D
F,4040,743.02,0.07211169294845138,0.0076661631172965615,5.696112519413691,D
C,5690,4813.35,0.1637090462788457,0.007663216835863311,36.885744756902675,D
F,9817,7044.37,0.04512513231689537,0.007662904096857576,53.9803317327806,D
C,15716,2197.87,0.10311461624189945,0.00765955670373163,16.834709892430638,D
C,16916,11253.78,0.16317590752710112,0.007659281910975187,86.19587358409434,D
G,10768,2341.62,0.08845418745262316,0.0076591057411089,17.93471518549542,D
G,18621,10363.94,0.06824741307139864,0.007652192237117331,79.3068612139498,D
C,11317,6522.92,0.19181101616011786,0.007649967283000912,49.90012458963231,D
F,22522,12512.71,0.1255021895655752,0.007637796658539029,95.56953462726788,D
C,23986,7557.48,0.10622448418669495,0.00763703256873888,57.71672089759271,D
C,17713,3866.09,0.01949626719379515,0.007634637308464957,29.51619495188329,D
G,27052,12396.93,0.1440955296641746,0.007631368368403191,94.60553946730857,D
G,18912,6976.53,0.05504943651623929,0.007631072871251993,53.23840881847567,D
C,9819,11374.59,0.05353187007387006,0.0076274831840050395,86.75949394995189,D
F,21067,1721.3,0.12050554757322532,0.007626144349795642,13.126882269303238,D
G,3987,2493.95,0.086479477923874,0.007623544317414808,19.012738350416658,D
C,20924,1136.74,0.03850731970121425,0.007619981099662157,8.66193731522996,D
G,8304,7845.65,0.055456129307817265,0.007616634378343026,59.75744751044696,D
F,28061,4922.76,0.1521378893885593,0.007612492827123108,37.47447518964855,D
C,23769,6431.45,0.16597758118294836,0.007611525703214041,48.953146983935945,D
F,26128,3432.36,0.0943792654276797,0.007610970056667004,26.12358918370156,D
F,11669,5032.9,0.06485085016687303,0.007608731732090793,38.293985934439746,D
F,6973,10022.39,0.1704313338666324,0.007606373472439898,76.23404142644691,D
G,14476,11468.91,0.06014177652562599,0.007604878420154876,87.21966616169846,D
G,22894,8837.91,0.03575319024871533,0.00760330902576854,67.19736087193003,D
C,24860,3691.59,0.06745018087472845,0.007598450984458432,28.050365669716903,D
F,15090,9127.5,0.2183600443178498,0.007596512079838721,69.33716400872792,D
C,23607,8098.09,0.02054547383449744,0.0075894037311295005,61.459674461022495,D
G,9798,11183.24,0.13202800254229402,0.00758442057649792,84.8183955679146,D
G,20714,2058.61,0.004894682434715548,0.007575875062147965,15.595772161688423,D
G,1386,3107.94,0.06389149798773396,0.007575755329611345,23.544993019112283,D
G,17971,11413.89,0.18061078100297645,0.007562062749103538,86.31255239136539,D
G,12623,15191.53,0.04087298763447399,0.007556288620415957,114.79158526570762,D
F,3201,2897.69,0.03881293905721975,0.00755598120429622,21.894891175877117,D
G,17202,7467.88,0.060774278958841466,0.00755232986820673,56.399893176183674,D
C,8418,8851.58,0.11124185476362908,0.00755091899152379,66.83756352699216,D
F,21940,4525.97,0.164632371527567,0.007550092680502833,34.17149296917541,D
C,17135,2796.38,0.21502042922927178,0.007548915179102654,21.109635428539082,D
G,24489,9718.63,0.11627216234131639,0.007547169386783099,73.34814681747183,D
G,11080,8775.35,0.08879280294640433,0.007544137301451857,66.20244526829555,D
F,26441,3537.56,0.19433959492055616,0.007540942273088152,26.676535747585724,D
F,5173,789.77,0.010908378992646704,0.007537726367360964,5.9530701531506685,D
G,463,2210.65,0.031126976233548556,0.007535339434024992,16.657998119827347,D
C,27707,5121.27,0.14467385583841483,0.007534218210784652,38.58476569634512,D
G,13761,415.47,0.05793243153134768,0.007532874177935922,3.129683234707038,D
G,6316,7768.24,0.03351305769276677,0.007522925255321214,58.43988888539646,D
F,289,1071.21,0.12266405286634458,0.00752097431035655,8.05654289099704,D
F,8177,7934.32,0.14338136003302546,0.00751479671590324,59.624801878925396,D
C,18450,7752.81,0.24296919664718383,0.007512960038845415,58.246551718761125,D
F,7577,10458.0,0.10900943017451267,0.007510508755301409,78.54490056294213,D
C,11735,5713.58,0.16007591424930492,0.007509414138055133,42.90563843090905,D
F,7183,6953.81,0.08540870450149658,0.007507311330487642,52.20441660305827,D
G,16860,12763.89,0.11305021852694373,0.007500670516253541,95.7377333957034,D
F,12994,10358.82,0.17650207650135247,0.007497151889517517,77.66164693617183,D
G,2344,2121.83,0.039825681980091204,0.007494745674133579,15.902576213746853,D
G,19554,314.84,0.11004974826957858,0.007494454681309261,2.3595541118634076,D
G,9465,1648.09,0.043302466994721255,0.007494127307504886,12.350996274225727,D
F,18045,4648.62,0.09394306615988073,0.007493918037940863,34.836377269532655,D
F,4131,77.77,0.04036157235861177,0.007490482539982699,0.5825348271344545,D
F,23573,5600.41,0.13911202373415768,0.007489933973896437,41.946701126749346,D
F,16779,2943.3,0.058968610535367734,0.007486366048896237,22.034621191716298,D
G,20497,14741.76,0.08554298366921226,0.007483367918944877,110.31801385278483,D
G,24939,3806.45,0.04018154991898014,0.007482195075290406,28.480601444339165,D
F,121,178.42,0.05740341677926256,0.0074819870094610715,1.3349361222280443,D
C,23873,12910.47,0.06917210469690818,0.007479376371135363,96.56226425825197,D
G,5460,357.3,0.03352178002344225,0.007476465367289796,2.671341075732644,D
F,3097,5764.36,0.06449484049090025,0.007475232071282674,43.08992874241899,D
G,8055,11941.15,0.03883615091165012,0.00747455989002322,89.25484083075077,D
G,1500,2236.17,0.034751117826559916,0.007473968794882079,16.71306480005146,D
F,10207,13747.11,0.10200286250258475,0.007466080778172705,102.63703372642578,D
F,27337,9557.63,0.1782868819042768,0.007457272888195781,71.27385507440664,D
F,20594,5200.5,0.07349272956087415,0.0074564100268542455,38.7770603446555,D
C,27181,9863.25,0.14397018768316847,0.00745568629756357,73.53729787444388,D
C,7112,9806.24,0.06966774716032981,0.007455196285106422,73.107444018862,D
F,22304,2661.4,0.1440591777415344,0.007446079731119605,19.81699659640172,D
F,14746,1994.61,0.06665007411306051,0.007443896425079587,14.847670248427995,D
G,18583,12191.3,0.09024677607851293,0.007441313243100647,90.71928214061292,D
G,18241,11967.9,0.0657915459562138,0.007440573841474706,89.04804367738512,D
G,5985,6053.16,0.08887600726154428,0.00743590609653067,45.010729347275586,D
C,1162,3110.9,0.040411317217367966,0.007433541696278672,23.125004862953322,D
G,21025,7127.18,0.01294130763340471,0.00743307124936147,52.97683674702409,D
C,15518,11385.17,0.026320516833238765,0.0074329074867241175,84.62491533062682,D
G,14209,1288.09,0.05308535223013654,0.007432815490034429,9.574135304558446,D
